date,method,comparison,cash_cost_yuan,contract_cost_yuan,emergency_cost_yuan,contract_kwh,base_contract_kwh,risk_reserve_kwh,expected_emergency_cost_yuan,emergency_kwh,emergency_slots,emergency_events,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,runtime_seconds,max_balance_residual_kwh,simultaneous_flow_slots
2025-02-15,mpc,continuous_closed_loop,24111.209671044126,20802.22966965291,3308.98000139122,39021.00587356845,36128.13516166368,2892.8707119047613,1924.7724883647222,727.3120676422819,33,15,2074.0032949547767,4637.140708137062,20170.462454051016,16413.379615932125,10786.884276083907,10703.212022583028,1279.6396137566142,10797.550776083906,1.1683893000008538,1.1368683772161603e-13,0
2025-02-16,mpc,continuous_closed_loop,56922.42540933811,51488.6862132274,5433.739196110716,82696.07359685717,79740.81315400003,2955.2604428571426,1862.7539320865872,1137.2166261904772,43,16,3706.5292759172753,434.45564999999937,22328.70029295997,18013.774095829576,10703.212022583028,10783.737735325245,1400.4916804544432,10799.999948740935,1.1560515000019222,2.2737367544323206e-13,0
2025-02-17,mpc,continuous_closed_loop,52696.60176831617,50945.947595135214,1750.6541731809543,82062.39288247112,79025.8297729473,3036.5631095238095,1867.1100018572224,341.34435238095284,22,12,5564.789784493671,1462.2781397145109,22161.21084710524,17968.404703128028,10783.737735325245,10763.933383133271,1450.221013960099,10799.999943519279,0.8479233000107342,2.2737367544323206e-13,0
2025-02-18,mpc,continuous_closed_loop,52647.99108159394,50787.801941109414,1860.1891404845237,81658.92920287041,78660.96743144184,2997.961771428571,1865.5898369858733,407.8849499999998,21,13,4722.298504431916,972.9076499999993,22363.608894063673,18083.388678958516,10763.933383133271,10798.527300058899,1218.9762196112795,10798.527300058899,0.8452781999949366,2.2737367544323206e-13,0
2025-02-19,mpc,continuous_closed_loop,54157.61395700797,50290.606603467495,3867.0073535404745,81005.97812928451,78105.55535785595,2900.4227714285707,1846.0541753888897,886.4500928571424,37,19,4811.658778883866,97.66157619047601,22192.788190687093,18089.007706953103,10798.527300058899,10673.13921950717,1277.4234881179636,10800.0,0.9211203000013484,2.2737367544323206e-13,0
2025-02-20,mpc,continuous_closed_loop,52838.583334763265,49898.67793783112,2939.905396932142,80657.38311496969,77754.7500197316,2902.6330952380945,1863.1133610731354,600.6884404761903,28,14,5188.651653106551,793.6597247741341,22252.57899982586,17969.95255559399,10673.13921950717,10733.846368690456,1403.477889107475,10799.999952680539,0.9132554999960121,2.2737367544323206e-13,0
2025-02-21,mpc,continuous_closed_loop,22070.5431171433,20424.574588283776,1645.9685288595228,38482.90929693011,35568.02668978725,2914.8826071428552,1864.9237810269456,386.3336833333333,27,15,3044.059610879346,6384.156112802638,20211.59593346087,16330.830710212744,10733.846368690456,10778.915253013307,1646.0664666174548,10789.622978259038,0.7425232999958098,1.1368683772161603e-13,0
2025-02-22,mpc,continuous_closed_loop,23634.278443038493,20282.729185782446,3351.549257256048,38250.70546931468,35416.3172931242,2834.388176190474,1855.2141051533745,692.9603138812228,22,12,2103.0800576087463,5212.382699602645,20013.9218880267,16230.481745375531,10778.915253013307,10757.576346264528,1259.856116402115,10793.072238013308,0.6798889999918174,1.1368683772161603e-13,0
2025-02-23,mpc,continuous_closed_loop,53213.302079146844,49286.16868454924,3927.1333945976194,79625.44030314853,76851.81072695805,2773.629576190474,1800.7257041490884,853.2395523809525,31,16,4175.238616753957,553.4005783003889,22139.813627005497,17921.6266498637,10757.576346264528,10770.490110720923,1350.2150084430275,10799.999952285598,0.6756946999958018,2.2737367544323206e-13,0
2025-02-24,mpc,continuous_closed_loop,50434.46156312362,48589.97663771885,1844.4849254047645,78758.5641821381,75973.49916547144,2785.0650166666646,1817.4638609470644,395.5945833333338,24,11,5454.657689695993,1288.2607622823537,22029.653246399,17821.446549572574,10770.490110720923,10795.57075517716,1373.2082960966045,10799.99995227887,1.300519800002803,2.2737367544323206e-13,0
